lemma	part_of_speech	translations
sgian dubh	noun	скин ду
sha	noun	ша
shabbos goy	noun	шабесгой
shabby	adjective	ве́тхий|жа́лкий|запу́щенный|захуда́лый|убо́гий|потёртый
shabrack	noun	чепра́к
shabu-shabu	noun	ся́бу-ся́бу
shack	noun	бара́к|время́нка|лачу́га|сара́й|ха́тка|халу́па
shack up	verb	сожи́тельствовать
shackle	noun	кандалы́|нару́чники|око́вы|у́зы|карабин|мо́чка
shad	noun	шэд
shadchen	noun	ша́дхан
shadda	noun	ташди́д|ша́дда
shade	noun	тень|што́ра|нюа́нс|отте́нок|переходи́ть|затеня́ть
shadoof	noun	жура́вль|шаду́ф
shadow	noun	тень|полумра́к|пресле́дователь|пресле́довательница|шпик
shadow fleet	noun	тенево́й флот
shadow government	noun	теневое правительство
shadow play	noun	теа́тр тене́й
shadowing	noun	шэ́доуинг
shadowy	adjective	затенённый|тёмный|хму́рый
shady	adjective	тенистый|подозри́тельный|тёмный
shaft	noun	ось|дре́вко|рукоя́тка|черено́к|луч|сте́ржень
shaft bow	noun	дуга́
shag	noun	бакла́н|шэг|махо́рка|тра́ханье|тра́халь|тра́хальщица|меша́ть
shaggy	adjective	косма́тый|лохма́тый|мохна́тый|патла́тый
shah	noun	шах|шаг
shahada	noun	шаха́да
shahanshah	noun	«царь [[царь|царе́й]]»|шаханша́х|шахинша́х
shaheed	noun	шахид
shake	noun	кокте́йль|шейк|отлуп|трясти́|трясти|трясти́сь
shake a leg	verb	шевелись
shake hands	verb	[[пожа́ть]] [[рука|ру́ку]]|[[пожима́ть]] [[рука|ру́ку]]
shake one's head	verb	[[кача́ть]] [[голова|голово́й]]|[[покача́ть]] [[голова|голово́й]]
shakedown	noun	о́быск
shaker	noun	ше́йкер
shakeup	noun	встря́ска|перестано́вки|перетруба́ции|реорганиза́ция
shako	noun	ки́вер
shakshuka	noun	шакшу́ка
shaky	adjective	дрожащий|растрескавшийся|зыбкий|шаткий
shale	noun	сла́нец
shale gas	noun	сла́нцевый газ
shall	verb	до́лжен|должна́|должно́|должны́
shallot	noun	лу́к-шало́т|шало́т
shallow	adjective	ме́лкий|неглубо́кий|мелкий|пове́рхностный|мель|о́тмель
shallowly	adverb	ме́лко
shallowness	noun	пове́рхностность
shalom		шало́м
shalwar	noun	шарова́ры
sham	adjective	фикти́вный|подде́лка|притво́рство|жу́льничество|моше́нничество|жу́льничать
sham marriage	noun	фикти́вный брак
shaman	noun	шама́н|волхв|зна́харь|шама́нка
shamanism	noun	шамани́зм|шаманизм
shamble	verb	ша́ркать
shambles	noun	разва́лины|разру́ха|руина|барда́к|бедла́м|беспоря́док
shame	noun	стыд|срам|позо́р|жаль|доса́да|опозо́рить
shame on you		как вам не стыдно!
shamefaced	adjective	робкий|стыдливый
shameful	adjective	позо́рный|посты́дный
shameless	adjective	беззасте́нчивый|беспардо́нный|бессо́вестный|бессты́дный|бессты́жий|ни́зкий
shamelessly	adverb	бесстыдно
shamelessness	noun	бессты́дство
shamisen	noun	сямисэ́н|сямисэн
shammy	noun	за́мша
shampoo	noun	шампу́нь|шампунь|шампу́сик
shamrock	noun	трилистник
shank	noun	сте́ржень|хвостови́к|го́лень|плюсна́|улит
shanks' mare	noun	на Пешка́русе|на свои́х двои́х
shanti	noun	шанти
shantung	noun	чесуча́
shanty	noun	хиба́ра
shanzhai	noun	пиратство|подделка|фальсификация
shape	noun	фигу́ра|положе́ние|состоя́ние|фо́рма
shape up	verb	подтяну́ться
shaped	adjective	-обра́зный
shapeless	adjective	бесфо́рменный
shapeshifter	noun	о́боротень|оборотень
